dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,f1_score,precision,recall,mask_size_init,mask_entropy_init,max_avg_init,cc_ratio_init,mask_size_transf,mask_entropy_transf,max_avg_transf,cc_ratio_transf,time,number_of_edges
syn1,True,True,8.0,pgmexplainer,20.0,0.3,0.85,0.21266627311706543,0.5157285928726196,-1.0,-1.0,-1.0,-1.0,0.51,0.6375,0.425,802.3,5.698170467642355,0.24972856268444293,0.020465026039857327,8.0,2.0737968559147895,0.8787118565470813,0.28428571428571425,3.1267,4110.0
syn1,True,True,8.0,random,20.0,0.0,0.55,-4.887580757895194e-07,0.45087185502052307,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,4104.7,8.126336122121874,0.4267193171526162,0.0014285714285714286,8.0,2.079441361618014,0.9987613506211886,0.49000000000000005,0.0002,4110.0
syn1,True,True,8.0,sa,20.0,0.55,0.55,0.3542402386665344,0.4647842347621918,-1.0,-1.0,-1.0,-1.0,0.08,0.1,0.06666666666666667,3728.3,7.83762953814387,0.8919433566541951,0.002128294036061027,8.0,2.0787643474350483,0.9720850620096974,0.2931585081585081,0.0036,4110.0
syn1,True,True,8.0,subgraphx,20.0,0.3,0.75,0.241214320063591,0.5016031265258789,-1.0,-1.0,-1.0,-1.0,0.6932900432900432,0.9366666666666668,0.6333333333333333,9.6,1.9908069252710916,1.0,0.2766666666666667,6.2,1.6635532333438683,1.0,0.2833333333333333,0.1252,4110.0
syn1,True,True,9.0,basic_gnnexplainer,20.0,0.25,0.6,0.14117403328418732,0.4545225501060486,-1.0,-1.0,-1.0,-1.0,0.3416283716283717,0.32593253968253966,0.3666666666666667,281.8,3.8139701299014654,0.42557504506308924,0.06498174457685586,9.0,2.099275885567123,0.9423161830411881,0.3011646931499873,3.2343,4110.0
syn1,True,True,9.0,distance,20.0,0.35,0.55,0.2703453004360199,0.42616161704063416,-1.0,-1.0,-1.0,-1.0,0.7357109557109558,0.7064484126984127,0.7750000000000001,4052.1,8.178818725297734,0.07516330341395817,0.0014285714285714286,9.0,2.105094512648487,0.43736150793650796,0.14932539682539678,0.0145,4110.0
syn1,True,True,9.0,gnnexplainer,20.0,0.25,0.55,0.0897163525223732,0.46201521158218384,-1.0,-1.0,-1.0,-1.0,0.33853146853146854,0.3200396825396825,0.36666666666666664,281.8,3.6935496545516573,0.32527619456663737,0.06498174457685586,9.0,2.0602528447306483,0.94172134921657,0.2944293247602071,3.1841,4110.0
syn1,True,True,9.0,ig,20.0,0.1,0.55,-0.01410406082868576,0.4646551012992859,-1.0,-1.0,-1.0,-1.0,0.09090909090909091,0.1,0.08333333333333334,4097.1,8.20425696241743,0.8923134702121118,0.0016428571428571432,9.0,2.1963146282083885,0.9701950579987942,0.2741916416916417,0.1724,4110.0
syn1,True,True,9.0,occlusion,20.0,0.45,0.2,0.38599568605422974,0.10226394981145859,-1.0,-1.0,-1.0,-1.0,0.13999999999999999,0.11666666666666665,0.175,4109.0,8.309862676151068,0.9249462863877405,0.0014285714285714286,9.0,2.195621279416909,0.9309543665631155,0.272027972027972,0.6812,4110.0
syn1,True,True,9.0,pagerank,20.0,0.55,0.1,0.45087185502052307,0.04551489278674126,-1.0,-1.0,-1.0,-1.0,0.8545454545454543,0.9400000000000001,0.7833333333333334,2987.4,6.366147200272256,0.0010056247006875524,0.0027506538915790077,9.0,2.1801247379474744,0.7213313983411705,0.20000000000000004,0.0287,4110.0
syn1,True,True,9.0,pgexplainer,20.0,0.05,0.55,0.026425471529364586,0.4426844120025635,-1.0,-1.0,-1.0,-1.0,0.00909090909090909,0.01,0.008333333333333333,923.7,5.82317199177394,0.01653129427957888,0.19425805253696501,9.0,2.197145129772744,0.9711404666415542,0.5,49.9946,4110.0
syn1,True,True,9.0,pgmexplainer,20.0,0.3,0.45,0.2138402909040451,0.421314001083374,-1.0,-1.0,-1.0,-1.0,0.5454545454545453,0.6,0.5,802.3,5.698170467642355,0.24972856268444293,0.020465026039857327,9.0,2.1898059617183647,0.8777926979821029,0.2598015873015873,3.1267,4110.0
syn1,True,True,9.0,random,20.0,0.0,0.55,-0.00864747166633606,0.45087185502052307,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,4104.7,8.126336122121874,0.4267193171526162,0.0014285714285714286,9.0,2.197224350052296,0.9985411423345134,0.48639705882352946,0.0002,4110.0
syn1,True,True,9.0,sa,20.0,0.55,0.55,0.3542402386665344,0.46449509263038635,-1.0,-1.0,-1.0,-1.0,0.09090909090909091,0.1,0.08333333333333334,3728.3,7.83762953814387,0.8919433566541951,0.002128294036061027,9.0,2.1964814782087587,0.9719717432366858,0.2750524475524475,0.0036,4110.0
syn1,True,True,9.0,subgraphx,20.0,0.3,0.6,0.2504265010356903,0.4715661108493805,-1.0,-1.0,-1.0,-1.0,0.7114135864135864,0.937857142857143,0.6666666666666666,9.6,1.9908069252710916,1.0,0.2766666666666667,6.9,1.746001358303337,1.0,0.2833333333333333,0.1252,4110.0
syn1,True,True,10.0,basic_gnnexplainer,20.0,0.3,0.55,0.15255454182624817,0.4552156329154968,-1.0,-1.0,-1.0,-1.0,0.35828671328671324,0.33059523809523805,0.4,281.8,3.8139701299014654,0.42557504506308924,0.06498174457685586,10.0,2.1689613326356554,0.8917300295037721,0.2898131198866493,3.2343,4110.0
syn1,True,True,10.0,distance,20.0,0.35,0.5,0.285865843296051,0.36344775557518005,-1.0,-1.0,-1.0,-1.0,0.7415946553446554,0.6865079365079365,0.8166666666666668,4052.1,8.178818725297734,0.07516330341395817,0.0014285714285714286,10.0,2.2034963333482205,0.43736150793650796,0.14301587301587299,0.0145,4110.0
syn1,True,True,10.0,gnnexplainer,20.0,0.25,0.55,0.09415434300899506,0.45121607184410095,-1.0,-1.0,-1.0,-1.0,0.34265567765567767,0.30785714285714283,0.3916666666666667,281.8,3.6935496545516573,0.32527619456663737,0.06498174457685586,10.0,2.1303103027791517,0.8911203665206759,0.27735501383721195,3.1841,4110.0
syn1,True,True,10.0,ig,20.0,0.1,0.55,-0.01410406082868576,0.46212998032569885,-1.0,-1.0,-1.0,-1.0,0.09090909090909091,0.1,0.08333333333333334,4097.1,8.20425696241743,0.8923134702121118,0.0016428571428571432,10.0,2.301593410570624,0.96989399797858,0.25818681318681314,0.1724,4110.0
syn1,True,True,10.0,occlusion,20.0,0.45,0.2,0.38599568605422974,0.10226394981145859,-1.0,-1.0,-1.0,-1.0,0.13124999999999998,0.10500000000000001,0.175,4109.0,8.309862676151068,0.9249462863877405,0.0014285714285714286,10.0,2.3010717590245275,0.9309543665631155,0.26804029304029303,0.6812,4110.0
syn1,True,True,10.0,pagerank,20.0,0.55,0.1,0.45087185502052307,0.05521487072110176,-1.0,-1.0,-1.0,-1.0,0.8545454545454543,0.9400000000000001,0.7833333333333334,2987.4,6.366147200272256,0.0010056247006875524,0.0027506538915790077,10.0,2.2815239958902347,0.6016978141440255,0.20000000000000004,0.0287,4110.0
syn1,True,True,10.0,pgexplainer,20.0,0.05,0.55,0.026425471529364586,0.4426844120025635,-1.0,-1.0,-1.0,-1.0,0.00909090909090909,0.01,0.008333333333333333,923.7,5.82317199177394,0.01653129427957888,0.19425805253696501,10.0,2.3024999533303214,0.969486131649262,0.5,49.9946,4110.0
syn1,True,True,10.0,pgmexplainer,20.0,0.3,0.4,0.21387329697608948,0.3392444849014282,-1.0,-1.0,-1.0,-1.0,0.5454545454545453,0.6,0.5,802.3,5.698170467642355,0.24972856268444293,0.020465026039857327,10.0,2.2940324031952395,0.8093875222036532,0.2598015873015873,3.1267,4110.0
syn1,True,True,10.0,random,20.0,0.0,0.55,-0.00864747166633606,0.45087185502052307,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,4104.7,8.126336122121874,0.4267193171526162,0.0014285714285714286,10.0,2.302584806308516,0.9985401756267531,0.4852339181286549,0.0002,4110.0
syn1,True,True,10.0,sa,20.0,0.55,0.55,0.3542402386665344,0.4626768231391907,-1.0,-1.0,-1.0,-1.0,0.09090909090909091,0.1,0.08333333333333334,3728.3,7.83762953814387,0.8919433566541951,0.002128294036061027,10.0,2.301810355795207,0.971830117244566,0.25917124542124537,0.0036,4110.0
syn1,True,True,10.0,subgraphx,20.0,0.35,0.45,0.2808908522129059,0.39050593972206116,-1.0,-1.0,-1.0,-1.0,0.7302364302364303,0.9419047619047619,0.7,9.6,1.9908069252710916,1.0,0.2766666666666667,7.6,1.8197537192638156,1.0,0.2816666666666667,0.1252,4110.0
syn1,True,True,15.0,basic_gnnexplainer,20.0,0.25,0.45,0.16170141100883484,0.3646512031555176,-1.0,-1.0,-1.0,-1.0,0.38534989906893935,0.3222774447774447,0.5,281.8,3.8139701299014654,0.42557504506308924,0.06498174457685586,14.85,2.396759609002612,0.7899412437819167,0.23219411183445712,3.2343,4110.0
syn1,True,True,15.0,distance,20.0,0.5,0.25,0.40087470412254333,0.10462738573551178,-1.0,-1.0,-1.0,-1.0,0.706190476190476,0.5626406926406925,0.9583333333333333,4052.1,8.178818725297734,0.07516330341395817,0.0014285714285714286,15.0,2.587577673172069,0.3538397486772487,0.10688547563547564,0.0145,4110.0
syn1,True,True,15.0,gnnexplainer,20.0,0.25,0.55,0.10871241241693497,0.4619961678981781,-1.0,-1.0,-1.0,-1.0,0.3726188680600445,0.31141774891774887,0.4833333333333333,281.8,3.6935496545516573,0.32527619456663737,0.06498174457685586,14.85,2.3267494364018626,0.7887017302697426,0.23663849222672756,3.1841,4110.0
syn1,True,True,15.0,ig,20.0,0.1,0.55,-0.01410406082868576,0.4551689028739929,-1.0,-1.0,-1.0,-1.0,0.08571428571428572,0.075,0.1,4097.1,8.20425696241743,0.8923134702121118,0.0016428571428571432,15.0,2.7036256709343487,0.9694264887088974,0.21954457221485085,0.1724,4110.0
syn1,True,True,15.0,occlusion,20.0,0.45,0.2,0.38599568605422974,0.10226394981145859,-1.0,-1.0,-1.0,-1.0,0.1,0.06999999999999999,0.175,4109.0,8.309862676151068,0.9249462863877405,0.0014285714285714286,15.0,2.7068942370087337,0.9309543665631155,0.23380325814536337,0.6812,4110.0
syn1,True,True,15.0,pagerank,20.0,0.55,0.0,0.45087185502052307,-0.006191675551235676,-1.0,-1.0,-1.0,-1.0,0.8571428571428571,0.75,1.0,2987.4,6.366147200272256,0.0010056247006875524,0.0027506538915790077,15.0,2.634475648820198,0.46259647537068355,0.14285714285714285,0.0287,4110.0
syn1,True,True,15.0,pgexplainer,20.0,0.05,0.55,0.026425471529364586,0.4426844120025635,-1.0,-1.0,-1.0,-1.0,0.0071428571428571435,0.00625,0.008333333333333333,923.7,5.82317199177394,0.01653129427957888,0.19425805253696501,15.0,2.7079398691490244,0.9643550586306844,0.5,49.9946,4110.0
syn1,True,True,15.0,pgmexplainer,20.0,0.3,0.35,0.2432366907596588,0.31017857789993286,-1.0,-1.0,-1.0,-1.0,0.5285714285714287,0.4625,0.6166666666666666,802.3,5.698170467642355,0.24972856268444293,0.020465026039857327,15.0,2.6874642223789853,0.8006415036032264,0.21544733044733042,3.1267,4110.0
syn1,True,True,15.0,random,20.0,0.0,0.55,-0.00877340417355299,0.45087185502052307,-1.0,-1.0,-1.0,-1.0,0.004761904761904761,0.003333333333333333,0.008333333333333333,4104.7,8.126336122121874,0.4267193171526162,0.0014285714285714286,15.0,2.708049527694045,0.9976518763021911,0.4804118773946359,0.0002,4110.0
syn1,True,True,15.0,sa,20.0,0.55,0.55,0.3542402386665344,0.4556688368320465,-1.0,-1.0,-1.0,-1.0,0.08571428571428572,0.075,0.1,3728.3,7.83762953814387,0.8919433566541951,0.002128294036061027,15.0,2.704061707860322,0.9715202603802725,0.22517117068032402,0.0036,4110.0
syn1,True,True,15.0,subgraphx,20.0,0.3,0.4,0.2610403895378113,0.3222704231739044,-1.0,-1.0,-1.0,-1.0,0.7276723276723277,0.9228571428571429,0.7166666666666666,9.6,1.9908069252710916,1.0,0.2766666666666667,9.6,1.9908069252710916,1.0,0.2766666666666667,0.1252,4110.0
syn1,True,True,20.0,basic_gnnexplainer,20.0,0.25,0.5,0.16160012781620026,0.3921871781349182,-1.0,-1.0,-1.0,-1.0,0.4187538251222461,0.33479676755992543,0.6083333333333333,281.8,3.8139701299014654,0.42557504506308924,0.06498174457685586,18.9,2.516665805659758,0.689422191011605,0.1932390260882908,3.2343,4110.0
syn1,True,True,20.0,distance,20.0,0.55,0.05,0.45019301772117615,0.043547339737415314,-1.0,-1.0,-1.0,-1.0,0.5876772960068155,0.42171986102133163,0.975,4052.1,8.178818725297734,0.07516330341395817,0.0014285714285714286,20.0,2.8640185717491295,0.29321474867724867,0.07705232267732268,0.0145,4110.0
syn1,True,True,20.0,gnnexplainer,20.0,0.35,0.55,0.17844261229038239,0.48119473457336426,-1.0,-1.0,-1.0,-1.0,0.3903160027107395,0.31609878060535956,0.55,281.8,3.6935496545516573,0.32527619456663737,0.06498174457685586,18.9,2.434894228038737,0.5903686514841292,0.19900396172454998,3.1841,4110.0
syn1,True,True,20.0,ig,20.0,0.1,0.55,-0.01410406082868576,0.4551689028739929,-1.0,-1.0,-1.0,-1.0,0.06666666666666667,0.05,0.1,4097.1,8.20425696241743,0.8923134702121118,0.0016428571428571432,20.0,2.9827251077116133,0.9205890596318627,0.19420624866277042,0.1724,4110.0
syn1,True,True,20.0,occlusion,20.0,0.45,0.2,0.38599568605422974,0.10226394981145859,-1.0,-1.0,-1.0,-1.0,0.08123076923076923,0.05289473684210526,0.175,4109.0,8.309862676151068,0.9249462863877405,0.0014285714285714286,20.0,2.9948073118357756,0.9309543665631155,0.2150702739289696,0.6812,4110.0
syn1,True,True,20.0,pagerank,20.0,0.55,0.0,0.45087185502052307,-0.009697556495666504,-1.0,-1.0,-1.0,-1.0,0.7499999999999999,0.5999999999999999,1.0,2987.4,6.366147200272256,0.0010056247006875524,0.0027506538915790077,20.0,2.8002986633224873,0.12585009693838198,0.11111111111111112,0.0287,4110.0
syn1,True,True,20.0,pgexplainer,20.0,0.05,0.55,0.026425471529364586,0.4426844120025635,-1.0,-1.0,-1.0,-1.0,0.00625,0.005,0.008333333333333333,923.7,5.82317199177394,0.01653129427957888,0.19425805253696501,20.0,2.995569710132891,0.9494526800555212,0.5,49.9946,4110.0
syn1,True,True,20.0,pgmexplainer,20.0,0.4,0.3,0.3117719888687134,0.2690032124519348,-1.0,-1.0,-1.0,-1.0,0.47986326109391114,0.3758041958041957,0.6666666666666666,802.3,5.698170467642355,0.24972856268444293,0.020465026039857327,20.0,2.95991596634462,0.6531108442578231,0.17100191475191476,3.1267,4110.0
syn1,True,True,20.0,random,20.0,0.0,0.55,-0.008827042765915394,0.45087185502052307,-1.0,-1.0,-1.0,-1.0,0.0038461538461538455,0.0025,0.008333333333333333,4104.7,8.126336122121874,0.4267193171526162,0.0014285714285714286,20.0,2.9957310944427915,0.9970865147972067,0.47111220532273157,0.0002,4110.0
syn1,True,True,20.0,sa,20.0,0.55,0.55,0.3542402386665344,0.45558881759643555,-1.0,-1.0,-1.0,-1.0,0.06862745098039216,0.05227272727272727,0.1,3728.3,7.83762953814387,0.8919433566541951,0.002128294036061027,20.0,2.982116922853307,0.9186293153722073,0.19918069949929024,0.0036,4110.0
syn1,True,True,20.0,subgraphx,20.0,0.3,0.4,0.2610403895378113,0.3222704231739044,-1.0,-1.0,-1.0,-1.0,0.7276723276723277,0.9228571428571429,0.7166666666666666,9.6,1.9908069252710916,1.0,0.2766666666666667,9.6,1.9908069252710916,1.0,0.2766666666666667,0.1252,4110.0
syn1,True,True,25.0,basic_gnnexplainer,20.0,0.25,0.4,0.18311193585395813,0.34535127878189087,-1.0,-1.0,-1.0,-1.0,0.4115871862650116,0.3248766647868815,0.6333333333333333,281.8,3.8139701299014654,0.42557504506308924,0.06498174457685586,22.9,2.61054504608883,0.5413893077366734,0.1803544616418936,3.2343,4110.0
syn1,True,True,25.0,distance,20.0,0.55,0.0,0.45087185502052307,0.0052564069628715515,-1.0,-1.0,-1.0,-1.0,0.48070078713556974,0.31855558012678753,0.9833333333333334,4052.1,8.178818725297734,0.07516330341395817,0.0014285714285714286,25.0,3.068998631900875,0.2881101190476191,0.05739637082903336,0.0145,4110.0
syn1,True,True,25.0,gnnexplainer,20.0,0.3,0.45,0.15715458989143372,0.37838485836982727,-1.0,-1.0,-1.0,-1.0,0.39795745122097564,0.3172535291412496,0.5916666666666667,281.8,3.6935496545516573,0.32527619456663737,0.06498174457685586,22.9,2.520204543431149,0.3918715150365647,0.18163260335818893,3.1841,4110.0
syn1,True,True,25.0,ig,20.0,0.1,0.55,-0.01410406082868576,0.4551689028739929,-1.0,-1.0,-1.0,-1.0,0.05766590389016017,0.04072398190045249,0.1,4097.1,8.20425696241743,0.8923134702121118,0.0016428571428571432,25.0,3.2012342344548506,0.9205890596318627,0.17287465646412356,0.1724,4110.0
syn1,True,True,25.0,occlusion,20.0,0.45,0.2,0.38599568605422974,0.10226394981145859,-1.0,-1.0,-1.0,-1.0,0.06806451612903226,0.042249999999999996,0.175,4109.0,8.309862676151068,0.9249462863877405,0.0014285714285714286,25.0,3.2181072520601353,0.9309543665631155,0.1765774850293596,0.6812,4110.0
syn1,True,True,25.0,pagerank,20.0,0.55,0.0,0.45087185502052307,-0.006793984677642584,-1.0,-1.0,-1.0,-1.0,0.631578947368421,0.46153846153846156,1.0,2987.4,6.366147200272256,0.0010056247006875524,0.0027506538915790077,25.0,2.942616203272879,0.12125302126895185,0.08409090909090908,0.0287,4110.0
syn1,True,True,25.0,pgexplainer,20.0,0.05,0.55,0.02080627903342247,0.4426844120025635,-1.0,-1.0,-1.0,-1.0,0.010526315789473684,0.007692307692307693,0.016666666666666666,923.7,5.82317199177394,0.01653129427957888,0.19425805253696501,25.0,3.218635923798846,0.9456944643170242,0.5,49.9946,4110.0
syn1,True,True,25.0,pgmexplainer,20.0,0.45,0.2,0.34165915846824646,0.21375557780265808,-1.0,-1.0,-1.0,-1.0,0.4289348370927318,0.3098901098901099,0.7,802.3,5.698170467642355,0.24972856268444293,0.020465026039857327,25.0,3.1736912792119933,0.6607917106119473,0.12332243908482302,3.1267,4110.0
syn1,True,True,25.0,random,20.0,0.0,0.55,-0.008689945563673973,0.45087185502052307,-1.0,-1.0,-1.0,-1.0,0.0064516129032258064,0.004,0.016666666666666666,4104.7,8.126336122121874,0.4267193171526162,0.0014285714285714286,25.0,3.2188740156268976,0.9963305090564939,0.46482447101706714,0.0002,4110.0
syn1,True,True,25.0,sa,20.0,0.55,0.55,0.3542402386665344,0.45556601881980896,-1.0,-1.0,-1.0,-1.0,0.06015037593984962,0.04307692307692308,0.1,3728.3,7.83762953814387,0.8919433566541951,0.002128294036061027,25.0,3.1998804459030388,0.9186293153722073,0.17547885196314006,0.0036,4110.0
syn1,True,True,25.0,subgraphx,20.0,0.3,0.4,0.2610403895378113,0.3222704231739044,-1.0,-1.0,-1.0,-1.0,0.7276723276723277,0.9228571428571429,0.7166666666666666,9.6,1.9908069252710916,1.0,0.2766666666666667,9.6,1.9908069252710916,1.0,0.2766666666666667,0.1252,4110.0
syn1,True,True,50.0,basic_gnnexplainer,20.0,0.25,0.35,0.1814543455839157,0.31814780831336975,-1.0,-1.0,-1.0,-1.0,0.4135256889921027,0.32168456790924116,0.725,281.8,3.8139701299014654,0.42557504506308924,0.06498174457685586,37.6,2.8975699345053476,0.44004709404992787,0.1262324964247295,3.2343,4110.0
syn1,True,True,50.0,distance,20.0,0.55,0.0,0.45087185502052307,-0.014338493347167969,-1.0,-1.0,-1.0,-1.0,0.25144970961357516,0.14394330850444875,1.0,4052.1,8.178818725297734,0.07516330341395817,0.0014285714285714286,50.0,3.7372934453534965,0.19742410714285713,0.02725981971178622,0.0145,4110.0
syn1,True,True,50.0,gnnexplainer,20.0,0.3,0.35,0.19842763245105743,0.32658466696739197,-1.0,-1.0,-1.0,-1.0,0.40618599442670644,0.31757933753315576,0.6916666666666667,281.8,3.6935496545516573,0.32527619456663737,0.06498174457685586,37.6,2.78649088904678,0.3406417138592101,0.12257246423118569,3.1841,4110.0
syn1,True,True,50.0,ig,20.0,0.1,0.55,-0.01410406082868576,0.4551689028739929,-1.0,-1.0,-1.0,-1.0,0.030169704588309237,0.01778552746294682,0.1,4097.1,8.20425696241743,0.8923134702121118,0.0016428571428571432,50.0,3.850023569649621,0.9101324822412604,0.1360279102969448,0.1724,4110.0
syn1,True,True,50.0,occlusion,20.0,0.45,0.2,0.38599568605422974,0.10226394981145859,-1.0,-1.0,-1.0,-1.0,0.038265306122448974,0.021488372093023254,0.175,4109.0,8.309862676151068,0.9249462863877405,0.0014285714285714286,50.0,3.9116092099308895,0.9309543665631155,0.12033410415817189,0.6812,4110.0
syn1,True,True,50.0,pagerank,20.0,0.55,0.0,0.45087185502052307,-0.003081741975620389,-1.0,-1.0,-1.0,-1.0,0.3870967741935483,0.24000000000000005,1.0,2987.4,6.366147200272256,0.0010056247006875524,0.0027506538915790077,50.0,3.293727686193396,0.06011535000608268,0.04867843628679542,0.0287,4110.0
syn1,True,True,50.0,pgexplainer,20.0,0.15,0.55,0.0941675454378128,0.41812199354171753,-1.0,-1.0,-1.0,-1.0,0.012903225806451613,0.008,0.03333333333333333,923.7,5.82317199177394,0.01653129427957888,0.19425805253696501,50.0,3.911230290054705,0.8943474300268791,0.5,49.9946,4110.0
syn1,True,True,50.0,pgmexplainer,20.0,0.45,0.2,0.33708202838897705,0.18018576502799988,-1.0,-1.0,-1.0,-1.0,0.2974148638292228,0.19313011593656756,0.725,802.3,5.698170467642355,0.24972856268444293,0.020465026039857327,45.7,3.7402242040597087,0.5526547270501319,0.07143427983287373,3.1267,4110.0
syn1,True,True,50.0,random,20.0,0.0,0.55,-0.014561784453690052,0.45087185502052307,-1.0,-1.0,-1.0,-1.0,0.007175324675324675,0.004020408163265306,0.03333333333333333,4104.7,8.126336122121874,0.4267193171526162,0.0014285714285714286,50.0,3.912016142545665,0.992907648154033,0.4292577991122889,0.0002,4110.0
syn1,True,True,50.0,sa,20.0,0.55,0.55,0.3542402386665344,0.4555354118347168,-1.0,-1.0,-1.0,-1.0,0.033035714285714286,0.019871794871794874,0.1,3728.3,7.83762953814387,0.8919433566541951,0.002128294036061027,50.0,3.846132476163806,0.9092442742239493,0.12053580482937525,0.0036,4110.0
syn1,True,True,50.0,subgraphx,20.0,0.3,0.4,0.2610403895378113,0.3222704231739044,-1.0,-1.0,-1.0,-1.0,0.7276723276723277,0.9228571428571429,0.7166666666666666,9.6,1.9908069252710916,1.0,0.2766666666666667,9.6,1.9908069252710916,1.0,0.2766666666666667,0.1252,4110.0
syn1,True,True,100.0,basic_gnnexplainer,20.0,0.25,0.35,0.18330582976341248,0.3281233012676239,-1.0,-1.0,-1.0,-1.0,0.4158232679231812,0.3221210163588647,0.8166666666666667,281.8,3.8139701299014654,0.42557504506308924,0.06498174457685586,57.9,3.16972745318573,0.4369904389916905,0.08665101728959199,3.2343,4110.0
syn1,True,True,100.0,distance,20.0,0.55,0.0,0.45087185502052307,-0.011885607615113258,-1.0,-1.0,-1.0,-1.0,0.12848678795232588,0.06866532955843134,1.0,4052.1,8.178818725297734,0.07516330341395817,0.0014285714285714286,100.0,4.461252422863052,0.17841418650793653,0.01408284960850143,0.0145,4110.0
syn1,True,True,100.0,gnnexplainer,20.0,0.25,0.3,0.19629958271980286,0.2927325367927551,-1.0,-1.0,-1.0,-1.0,0.4041408986706127,0.3158798874076219,0.7250000000000001,281.8,3.6935496545516573,0.32527619456663737,0.06498174457685586,57.9,3.049319209672053,0.3380532609522845,0.08247203296793121,3.1841,4110.0
syn1,True,True,100.0,ig,20.0,0.1,0.55,-0.01410406082868576,0.4551689028739929,-1.0,-1.0,-1.0,-1.0,0.013348164627363737,0.007151979565772669,0.1,4097.1,8.20425696241743,0.8923134702121118,0.0016428571428571432,100.0,4.4864264410268415,0.9007131890465899,0.06209115130234001,0.1724,4110.0
syn1,True,True,100.0,occlusion,20.0,0.45,0.2,0.38599568605422974,0.10226394981145859,-1.0,-1.0,-1.0,-1.0,0.020313947059230075,0.010785010974086604,0.175,4109.0,8.309862676151068,0.9249462863877405,0.0014285714285714286,100.0,4.604955675326727,0.9309543665631155,0.043505486645833674,0.6812,4110.0
syn1,True,True,100.0,pagerank,20.0,0.55,0.0,0.45087185502052307,-0.0025185048580169678,-1.0,-1.0,-1.0,-1.0,0.21428571428571427,0.12000000000000002,1.0,2987.4,6.366147200272256,0.0010056247006875524,0.0027506538915790077,100.0,3.644833429358004,0.03420022413474541,0.026564402804434468,0.0287,4110.0
syn1,True,True,100.0,pgexplainer,20.0,0.25,0.55,0.12298797070980072,0.4099345803260803,-1.0,-1.0,-1.0,-1.0,0.01582080200501253,0.008843137254901962,0.075,923.7,5.82317199177394,0.01653129427957888,0.19425805253696501,100.0,4.60437960624162,0.8831093811104653,0.5,49.9946,4110.0
syn1,True,True,100.0,pgmexplainer,20.0,0.45,0.15,0.36385011672973633,0.14616021513938904,-1.0,-1.0,-1.0,-1.0,0.23472340680141857,0.14995134610766364,0.7666666666666666,802.3,5.698170467642355,0.24972856268444293,0.020465026039857327,85.7,4.290599222401411,0.5104927257874403,0.044794836531696476,3.1267,4110.0
syn1,True,True,100.0,random,20.0,0.05,0.55,0.006008359603583813,0.45048609375953674,-1.0,-1.0,-1.0,-1.0,0.007647231606721064,0.004056289940218512,0.06666666666666667,4104.7,8.126336122121874,0.4267193171526162,0.0014285714285714286,100.0,4.605144389703892,0.9824835268081878,0.367691579678629,0.0002,4110.0
syn1,True,True,100.0,sa,20.0,0.55,0.55,0.3542402386665344,0.4555354118347168,-1.0,-1.0,-1.0,-1.0,0.015489673550966023,0.008395303326810176,0.1,3728.3,7.83762953814387,0.8919433566541951,0.002128294036061027,100.0,4.475743876573382,0.9002549450653825,0.05896693568647805,0.0036,4110.0
syn1,True,True,100.0,subgraphx,20.0,0.3,0.4,0.2610403895378113,0.3222704231739044,-1.0,-1.0,-1.0,-1.0,0.7276723276723277,0.9228571428571429,0.7166666666666666,9.6,1.9908069252710916,1.0,0.2766666666666667,9.6,1.9908069252710916,1.0,0.2766666666666667,0.1252,4110.0
